candidate_id	checker	line	column	matcher	operator	numeric_literals	expression	source_fingerprint	source_text
numeric-f9ee8b79568a8bd22b3443848703bd92e582bf21a4a3f767533aaf94fbb16857	evaluation/standards-effectiveness/verify-rust-binding-annotation-placement.sh	25	14	symbolic-numeric	>	1	NR > 1	15c610d15af09f582d783f58fb435cad84566dcc384cae8539696a336c942d0c	"awk -F '\t' 'NR > 1 && $1 == ""STD-0784"" { print $2 "":"" $3 "":"" $4 }' ""$DISPOSITIONS"" |"
numeric-0c2bd147edb4f66dc021c080e2ef72d5d9ba512329d767ba371c35c40648947e	evaluation/standards-effectiveness/verify-rust-binding-architecture.sh	47	34	shell-numeric	-eq	1	"""$invalid_architecture"" -eq 1"	27c97e51671e8be9f95bed043b09550b3438aeb009b996ff6db986055467f753	"  if [[ ""$fallback"" != 'none' || ""$invalid_architecture"" -eq 1 ]]; then"
numeric-496e75264b35eb13e74490245042b8b5153e140e067a82870b87e565fc961c9e	evaluation/standards-effectiveness/verify-rust-binding-architecture.sh	71	5	symbolic-numeric	>	1	NR > 1	348c6d8482a3a811465e9b242dc9e16c13c1dad84f5a237769714a39b8b7e306	"    NR > 1 && ($1 == ""STD-0759"" || $1 == ""STD-0760"" ||"
numeric-10ac11acc988672c7a4f92cd53165ad542852ee081b4761b0fd0fba1f68506c6	evaluation/standards-effectiveness/verify-rust-binding-artifact-selection.sh	26	14	symbolic-numeric	>	1	NR > 1	dc2dd5ceb24d17cee1520a751d535717d8a9dbe7b6069f80da5845163dfc62f7	"awk -F '\t' 'NR > 1 && ($1 == ""STD-0792"" || $1 == ""STD-0793"") { print $2 "":"" $3 "":"" $4 }' ""$DISPOSITIONS"" |"
numeric-45d6e312893df9245c2700ef84bda4832a9c9be742e51498020a06bf318865a5	evaluation/standards-effectiveness/verify-rust-binding-artifact-selection.sh	27	206	symbolic-numeric	!=	2	NR != 2	a61310c1a4dccb0d542d23c0ab2f646030880f11e8976cb7f48632b51b32e553	"  awk 'BEGIN { expected[1]=""languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md:profiles/languages/rust/language-bindings.md:refine""; expected[2]=expected[1] } { if ($0 != expected[NR]) exit 1 } END { exit NR != 2 }'"
numeric-e96eef9431203a5d8fb8c785bfea42be66e09b27fc98755177c8b0efe919ce01	evaluation/standards-effectiveness/verify-rust-binding-callback-task.sh	63	4	shell-numeric	-eq	22	"""$count"" -eq 22"	a2601ec01e2c0ebd8d7a8d5c25a0931c3827335c4715b3810f83c933d1d0d8f3	"[[ ""$count"" -eq 22 ]]"
numeric-8520803b8baf21c8b169e94f6d05b446634cb6fc8bb15fa1cabd163957debda1	evaluation/standards-effectiveness/verify-rust-binding-callback-task.sh	66	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-18f2e7d1f1a34efa43a53fcd01268f9e3c8ba3fa7558ceeccb7a126403c8c1fb	evaluation/standards-effectiveness/verify-rust-binding-callback-task.sh	68	3	symbolic-numeric	>	1	NR > 1	bdcad8fcb2a78b45b569bb023c3fdba1d90ebdfe90159015b434f62e51819ef0	"  NR > 1 && $1 == ""STD-0780"" {"
numeric-caa301a0f4665f1ff372baa49435e8a418cc8f358e6adf2be684d250b379fd98	evaluation/standards-effectiveness/verify-rust-binding-callback-task.sh	72	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-54579d3e331248cb73a7d58220dbd2099601ca5227fa1c8e3e0fe2f3d10739de	evaluation/standards-effectiveness/verify-rust-binding-callback-task.sh	76	14	symbolic-numeric	!=	1	count != 1	f59db6010e880dd21c729133e3099fd112572e2799aff8fd7350a779dba6cfce	  END { exit count != 1 }
numeric-44b0c7e9749f29a02eacd3e7bb65aef846fbf1b792b7f584eb4868dfb6681e12	evaluation/standards-effectiveness/verify-rust-binding-conversions.sh	58	5	symbolic-numeric	>	1	NR > 1	5cfa410546fc23c8956b401f4a088e9b710d311d123027fd118b639fab6ee39e	"    NR > 1 && $2 == ""languages/rust/RUST-LANGUAGE-BINDINGS-STANDARDS.md"" &&"
numeric-6e7f8aaa1f8e35061f0de830bbde2e2a772720b993d5dedb8be795f3a40aebd8	evaluation/standards-effectiveness/verify-rust-binding-core-adapter-testability.sh	48	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-f7cab3d02f81275244d5e8299ffdaf965b074edef135af187450c513aed256de	evaluation/standards-effectiveness/verify-rust-binding-core-adapter-testability.sh	50	3	symbolic-numeric	>	1	NR > 1	497a14a20f84b861d37fecd374fed65f0fa7e52088ad73ac428e7875e1a58ee5	"  NR > 1 && $1 == ""STD-0804"" {"
numeric-e387afc8141dfa032348653db609a1c9ccf6871d5763fa3eac069d546ec4b7d1	evaluation/standards-effectiveness/verify-rust-binding-core-adapter-testability.sh	54	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-20d1fb01fcfecfd9ad4716d9aab9c81162b3cae707fa04650b6b83216366b354	evaluation/standards-effectiveness/verify-rust-binding-core-adapter-testability.sh	58	14	symbolic-numeric	!=	1	count != 1	f59db6010e880dd21c729133e3099fd112572e2799aff8fd7350a779dba6cfce	  END { exit count != 1 }
numeric-cb0d41f01e4381b30623add11b5149d239a538dd48cce80689fc1421fa835158	evaluation/standards-effectiveness/verify-rust-binding-enum-representation.sh	55	4	shell-numeric	-eq	25	"""$count"" -eq 25"	1eb14338e2eee46bb8f8766f66473bdd1470aaf30f322d4b6a822e3641287dd2	"[[ ""$count"" -eq 25 ]]"
numeric-6ede0589064b149e67cbc02f691b436c963397fa0d929dde4c4ab87ec607d348	evaluation/standards-effectiveness/verify-rust-binding-enum-representation.sh	58	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-126e8c1b0f0e58d7283ef21fe9a37e4a4b927eca626637a8cada52ba831f4bd3	evaluation/standards-effectiveness/verify-rust-binding-enum-representation.sh	60	3	symbolic-numeric	>	1	NR > 1	71694a80171d232bdb7c105e2388d76b69e2bc593a5fef5558fd9893b224e2e6	"  NR > 1 && $1 == ""STD-0797"" {"
numeric-c245a3715498c45a6c3ad1a5d9024268a5d1d327ef1387a5af0ea71709cca6a9	evaluation/standards-effectiveness/verify-rust-binding-enum-representation.sh	64	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-f50b8ed90382323e9c2691647bbb73062a9cca0f28f9f91e1cf8f03429f35db0	evaluation/standards-effectiveness/verify-rust-binding-enum-representation.sh	68	14	symbolic-numeric	!=	1	count != 1	f59db6010e880dd21c729133e3099fd112572e2799aff8fd7350a779dba6cfce	  END { exit count != 1 }
numeric-471bf688aea794f74bbba375688c191d4c9fb2a62f8f461f762bb9c071b36e39	evaluation/standards-effectiveness/verify-rust-binding-error-mapping.sh	54	4	shell-numeric	-eq	18	"""$count"" -eq 18"	4699a28487e8bfa21162f5739972012584fd5081680c93d2f1fd8bae386e53ba	"[[ ""$count"" -eq 18 ]]"
numeric-2dae76e26ed7f3d79462e748838de553e389e388882cf471e04e44b574791684	evaluation/standards-effectiveness/verify-rust-binding-error-mapping.sh	58	16	shell-numeric	-eq	1	""")"" -eq 1"	486602f2b34ca4134468ef3c046aeb792ea55eb206d72407fe22ccda005187c9	"    ""$INVENTORY"")"" -eq 1 ]]"
numeric-e466d2b2b081743a57cd8726a5106a911a78ecefc69b58f3494625e854901098	evaluation/standards-effectiveness/verify-rust-binding-error-mapping.sh	60	5	symbolic-numeric	>	1	NR > 1	2f983e33ad367acaf679322e8be7b9391b211a10a8d4c726cdb11f81cbd16730	    NR > 1 && $1 == id {
numeric-70adc633e6d9835b804ace1d12ede42b778c25059a3388d7bd675392a23ffff3	evaluation/standards-effectiveness/verify-rust-binding-error-mapping.sh	64	41	symbolic-numeric	!=	5	NF != 5	7420a23b1018778adbfe48659bdaff10392675e83fd32a39171115cfb27e4729	"          $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-b1bc43a86ea4fec76e5aa924d404343bdee9fa6000627621bd707ae12612653e	evaluation/standards-effectiveness/verify-rust-binding-error-mapping.sh	68	16	symbolic-numeric	!=	1	count != 1	5f8c1c28fdec738f013dfd598003c218aca6160432da86f8c28737d446375774	    END { exit count != 1 }
numeric-2efd4580fafc4b76b5329c9d708ab849e05e04154e5c89782602e74fcb3dedbd	evaluation/standards-effectiveness/verify-rust-binding-event-delivery.sh	67	4	shell-numeric	-eq	21	"""$count"" -eq 21"	964215a4c93209e90d448f607a6bfea1016e9fbe53feaa720c21a65a734461d5	"[[ ""$count"" -eq 21 ]]"
numeric-7adba85015c221739a8c18c06d0214476c1175217c7cf6e1c8d89ffb5264a223	evaluation/standards-effectiveness/verify-rust-binding-event-delivery.sh	71	16	shell-numeric	-eq	1	""")"" -eq 1"	486602f2b34ca4134468ef3c046aeb792ea55eb206d72407fe22ccda005187c9	"    ""$INVENTORY"")"" -eq 1 ]]"
numeric-b690e1619bc5ced84d2dec6e1237a65b3d26dd1d2990bcc5119d9f012e019b57	evaluation/standards-effectiveness/verify-rust-binding-event-delivery.sh	73	5	symbolic-numeric	>	1	NR > 1	2f983e33ad367acaf679322e8be7b9391b211a10a8d4c726cdb11f81cbd16730	    NR > 1 && $1 == id {
numeric-ceb0e2ba6f3700702e4a9aaa479f809778be727bafd71422190647c5f6e21722	evaluation/standards-effectiveness/verify-rust-binding-event-delivery.sh	77	41	symbolic-numeric	!=	5	NF != 5	7420a23b1018778adbfe48659bdaff10392675e83fd32a39171115cfb27e4729	"          $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-085c445a2fd7dba3d946c383e69f7edc8fabbae55070d291d2d5948079852869	evaluation/standards-effectiveness/verify-rust-binding-event-delivery.sh	81	16	symbolic-numeric	!=	1	count != 1	5f8c1c28fdec738f013dfd598003c218aca6160432da86f8c28737d446375774	    END { exit count != 1 }
numeric-23acea73ec783d765bc567768b4edd18c68f357ef2c19a6e17470528a5a9b59e	evaluation/standards-effectiveness/verify-rust-binding-executor-delegation.sh	74	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-313aa5f92f2517ac88721f8c4aa1775f08b02febeca25aba7e89f5801cf798bd	evaluation/standards-effectiveness/verify-rust-binding-executor-delegation.sh	75	20	symbolic-numeric	>	1	NR > 1	83b56c85cec13d7845dec78196d892dc2a08bb90ed03a4f6a7be5d7a742f64c6	"[[ ""$(awk -F '\t' 'NR > 1 && $1 == ""STD-0781"" { count += 1 } END { print count + 0 }' \"
numeric-44e791e8a7609adcd88b1fdb455220d26bec3cfb131f9ea26ea26573a6337c88	evaluation/standards-effectiveness/verify-rust-binding-executor-delegation.sh	76	17	shell-numeric	-eq	1	""")"" -eq 1"	3a35534a577dc20701aedd09cc9ab3e9b4ad5b0d20cfafd12c2460eeee51ed32	"  ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-3f6b181466371853761f2b8d00898791851fda208ceaeed53bdc9290960112ba	evaluation/standards-effectiveness/verify-rust-binding-executor-delegation.sh	78	3	symbolic-numeric	>	1	NR > 1	3f9b4ac4224d5e31c14a6cd6dd4a8ece859188f2cc44d2afde59d7d1de217d55	"  NR > 1 && $1 == ""STD-0781"" {"
numeric-44b36ac4a63a7373f0fa80698b6f6f05ebe56dc39f90e90c20ee95aefff40f35	evaluation/standards-effectiveness/verify-rust-binding-executor-delegation.sh	81	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-77d032d984c7dbddb599d1aef4d416de87d66a914ac4ac7003913e5aa6569be1	evaluation/standards-effectiveness/verify-rust-binding-index-closure.sh	10	14	symbolic-numeric	>	1	NR > 1	167ea1ac30eeef7372468ff506838db4ea6db8a1e93276ffd8f6b188be9809ef	"awk -F '\t' 'NR > 1 && $1 == ""STD-0789"" { print $2 "":"" $3 "":"" $4 "":"" $5 }' ""$DISPOSITIONS"" |"
numeric-e86230cdbe15aec478f6da47cf16df71e651b1f3585eb9291039db1ed63e23ff	evaluation/standards-effectiveness/verify-rust-binding-runtime.sh	44	34	shell-numeric	-eq	1	"""$invalid_adaptation"" -eq 1"	f5ec280fc4a63f394e47daf17ca84d8eba8ce531f5b4664d40c701e468b47d9d	"  if [[ ""$fallback"" != 'none' || ""$invalid_adaptation"" -eq 1 ]]; then"
numeric-a73258d6f2dc2b4f7e6399a9777829e7be1f666798be5a136047c0fc720da87a	evaluation/standards-effectiveness/verify-rust-binding-runtime.sh	68	5	symbolic-numeric	>	1	NR > 1	fa2eb4b090fe99ad33a364cc39daa096a4e73da907a67a3e49e0e9c67ea50855	"    NR > 1 && ($1 == ""STD-0798"" || $1 == ""STD-0799"" ||"
numeric-e9584faa888eee6253639b9989d1798cac297f78421c40a462219d8e428b5efc	evaluation/standards-effectiveness/verify-rust-binding-title-index-closure.sh	12	78	shell-numeric	-eq	1	""")"" -eq 1"	f69627e57f43e84d618a2a89d37cca77f3ab7937d5941dfe9b7f0b5035468ddd	"[[ ""$(awk -F '\t' '$1 == ""STD-0758"" { n++ } END { print n+0 }' ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-3d44f6f3d5927f61043fb4885d1f480e07be2ed1e7b55512ba1f008bc5e91055	evaluation/standards-effectiveness/verify-rust-binding-title-index-closure.sh	19	4	shell-numeric	-eq	52	"""${#source_ids[@]}"" -eq 52"	2ea7e13dca4d0c3ee4d2fdfa4c46f453245b3955c732a300bc52cc569bf4e9ee	"[[ ""${#source_ids[@]}"" -eq 52 ]]"
numeric-85c6ce7f8c9d651ff43bd5d81dea3c0f6903179e3ab4579a9b65c46a5fab9467	evaluation/standards-effectiveness/verify-rust-binding-title-index-closure.sh	21	84	shell-numeric	-eq	1	""")"" -eq 1"	c73f758828118910e45ef6d231be9bd37b85ceb85fa977fcbec96ea2b0a15b6b	"  [[ ""$(awk -F '\t' -v id=""$id"" '$1 == id { n++ } END { print n+0 }' ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-385c2c9b2299f5bbcb6ad14328b8719cd33ba84ebe992db2030c96588a12e38e	evaluation/standards-effectiveness/verify-rust-binding-title-index-closure.sh	26	5	symbolic-numeric	==	1	NR == 1	f57e1daebd360386c8501477f68e3c6afcd59c62fd9925b0392d871e5c50b805	    NR == 1 { capture = 1 }
numeric-18004dcd3ce1cd2f9a829c63b4608b5e5e848b2a189ec66d03e2ca28c6e4c9a9	evaluation/standards-effectiveness/verify-rust-binding-title-index-closure.sh	27	16	symbolic-numeric	>	1	NR > 1	acb58a18aae82cbe45e265f3fde56e22b1c889abd110d2ff9fe0bbb091f65b93	    capture && NR > 1 && /^## / { exit }
numeric-875e04faf25cba4f488974acc8cb43ee3058770de41d0c3657a3d41190213449	evaluation/standards-effectiveness/verify-rust-binding-workspace-evidence.sh	46	3	symbolic-numeric	>	1	NR > 1	e2e1b47f48fae67deb64c6194d439a4eda0a516cb3cd5fd4dae54980ead41672	"  NR > 1 && ($1 == ""STD-0761"" || $1 == ""STD-0762"") {"
numeric-c5601febaf99d2592bcd6bc3da41f157b523c4fcaacd8ce04ea903ee14176540	evaluation/standards-effectiveness/verify-rust-binding-workspace-evidence.sh	50	39	symbolic-numeric	!=	5	NF != 5	26f7dc95aca0f5fb2c793d516a94d8f2f8e82a435a7cdbbedec3afb528837cd7	"        $4 != ""refine"" || $5 == """" || NF != 5) exit 1"
numeric-4e1c6d2bc7885af51f799707b5d0fa4394e19da8eaa31416aa008f9547211b53	evaluation/standards-effectiveness/verify-rust-binding-workspace-evidence.sh	52	14	symbolic-numeric	!=	2	count != 2	17b1882f686c74753d15f5dd5564a5fbf9fa4cd91f554e697c5918821fea7576	  END { exit count != 2 }
numeric-04efe5723042e64201ef7c4a191d050fc87cc07ae9c0e4836f0d21a65adfc417	evaluation/standards-effectiveness/verify-rust-boundary-arithmetic.sh	49	5	symbolic-numeric	>	1	NR > 1	95dac2d56b4d941df8e3c865b73a84e135197761bb22031672be93f8f471e0de	"    NR > 1 && $2 == ""languages/rust/RUST-SECURITY-STANDARDS.md"" &&"
numeric-a07823ce5d6f7989004d530d25011240475f62bf3c3e8fdcf04ba03c558d53fc	evaluation/standards-effectiveness/verify-rust-external-input-queue.sh	41	4	shell-numeric	-eq	18	"""$count"" -eq 18"	4699a28487e8bfa21162f5739972012584fd5081680c93d2f1fd8bae386e53ba	"[[ ""$count"" -eq 18 ]]"
numeric-a04972a933bf0c4bdc1a472549b1377a0e1961df59c7a93ace06f71f1d481474	evaluation/standards-effectiveness/verify-rust-external-input-queue.sh	44	3	symbolic-numeric	>	1	NR > 1	2d69c87d9810cbc5a507d90e9a43551cff58e3e230b6c5025ef276a63d3a0f67	"  NR > 1 && $1 == ""STD-0824"" {"
numeric-8ec1c658be8d10f7906f82020d7ccfb7a08226d77648c0a64801ee810dbe2e2e	evaluation/standards-effectiveness/verify-rust-external-input-queue.sh	48	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-89e058b0935294edd5f34458cac9254e4f0b0e24be707d6d2d99689ebd114a7a	evaluation/standards-effectiveness/verify-rust-external-input-queue.sh	52	14	symbolic-numeric	!=	1	count != 1	f59db6010e880dd21c729133e3099fd112572e2799aff8fd7350a779dba6cfce	  END { exit count != 1 }
numeric-40ddb08bf2dc63531b1e95e7a3a508d1e8de39fefe95ced8322fdd874fd69286	evaluation/standards-effectiveness/verify-rust-external-input-queue.sh	54	85	shell-numeric	-eq	1	""")"" -eq 1"	f84060a6a52951387276da964877ab70a16f39d5d5e3fe3d11672692f29f0b9d	"[[ ""$(awk -F '\t' '$1 == ""STD-0824"" { count++ } END { print count + 0 }' ""$INVENTORY"")"" -eq 1 ]]"
numeric-d8240823ef82bd4fa2d8ab1686af248a5c8c4c3bcbf62ecb67f71bb239330c3e	evaluation/standards-effectiveness/verify-rust-filesystem-authority.sh	53	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-89299a0ab1a35ff928b0065fdfc134a66b45bc3dbdaa08a3bab1b37a232b9644	evaluation/standards-effectiveness/verify-rust-filesystem-authority.sh	54	20	symbolic-numeric	>	1	NR > 1	891f4f949938464db78a66d24b8e2db78643a43a2d20b47d683a59f8f47dab37	"[[ ""$(awk -F '\t' 'NR > 1 && $1 == ""STD-0822"" { count += 1 } END { print count + 0 }' \"
numeric-a885e1e4964f557d93da53d567e745280e81fd7728ee1d7429a8a33ddbbd2420	evaluation/standards-effectiveness/verify-rust-filesystem-authority.sh	55	17	shell-numeric	-eq	1	""")"" -eq 1"	3a35534a577dc20701aedd09cc9ab3e9b4ad5b0d20cfafd12c2460eeee51ed32	"  ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-645b7a8b27837ca840daf4a3887d4f8debfbe482418f1c63c5e10f2ae043e600	evaluation/standards-effectiveness/verify-rust-filesystem-authority.sh	57	3	symbolic-numeric	>	1	NR > 1	a3203931e96dd16e92be355631b7d9a17ee959229ad217e44359e3702555e1cf	"  NR > 1 && $1 == ""STD-0822"" {"
numeric-8d95b2ab9d2c99de44aa82fc77b1a7df2101686843472e49be186483ac6508c2	evaluation/standards-effectiveness/verify-rust-filesystem-authority.sh	60	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-cba9ad9664bbca0d2db5b761efd92ed0c8be0998b973b0f545add9b785f9f398	evaluation/standards-effectiveness/verify-rust-index-closure.sh	19	84	shell-numeric	-eq	1	""")"" -eq 1"	c73f758828118910e45ef6d231be9bd37b85ceb85fa977fcbec96ea2b0a15b6b	"  [[ ""$(awk -F '\t' -v id=""$id"" '$1 == id { n++ } END { print n+0 }' ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-5d9b5438443e77ffc53dbec9b2e7a19cd0d3d8a288c031774545600b57ee615d	evaluation/standards-effectiveness/verify-rust-index-closure.sh	31	22	shell-numeric	-le	16	""")"" -le 16"	96628e1bfc32673db7b30dde6712c075d30c35371f6e57bff0d2ffb74edfcd99	"[[ ""$(wc -l < ""$INDEX"")"" -le 16 ]]"
numeric-58cfb064c7208f0064564536763c48ac03a327ef0376644ab1e1bc2ed3fd4485	evaluation/standards-effectiveness/verify-rust-listener-lifecycle.sh	69	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-bbae7e8aedf7bbca70658c5a6ecacbd072f6ea27e6d3ca0d0a07f4728f3ba639	evaluation/standards-effectiveness/verify-rust-listener-lifecycle.sh	70	20	symbolic-numeric	>	1	NR > 1	edb46dda0ae4c29dd8d2d147e3f7fa96de9dae33fc9df61938dbd815c5a3fb07	"[[ ""$(awk -F '\t' 'NR > 1 && $1 == ""STD-0825"" { count += 1 } END { print count + 0 }' \"
numeric-c8ca46062f39fad594361207323c9ba4e0049ba2fa9e8e3e33f8f0df35922ee1	evaluation/standards-effectiveness/verify-rust-listener-lifecycle.sh	71	17	shell-numeric	-eq	1	""")"" -eq 1"	3a35534a577dc20701aedd09cc9ab3e9b4ad5b0d20cfafd12c2460eeee51ed32	"  ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-c11ba77f6ed08782ce7ee91968fadb6e68b7df31909187b6ece04cba6cd22956	evaluation/standards-effectiveness/verify-rust-listener-lifecycle.sh	73	3	symbolic-numeric	>	1	NR > 1	60cba75dd3cad288a64c318c470a4d7e847c9989de0ad267b2deff83856aab8f	"  NR > 1 && $1 == ""STD-0825"" {"
numeric-a15a594a9cd3786c860b641c9ebd2b3442b7952fdce6235d80783b3eb409bb81	evaluation/standards-effectiveness/verify-rust-listener-lifecycle.sh	76	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-e0cad887935dffd7ec84c3648ef29216e62b0bed698d7d251408a221df8cfcee	evaluation/standards-effectiveness/verify-rust-no-std-closure.sh	8	23	shell-numeric	-eq	0	""" || true)"" -eq 0"	86e4b5f46577d85b402ba556027b25052f4e0d084e51aeb0598b5d4ab42776d8	"[[ ""$(rg -c '^## ' ""$L"" || true)"" -eq 0 ]];rg -F -q 'non-normative migration index' ""$L"""
numeric-9ceb48ee433a888ad52d28e8b2f9bc5ca8b88cc798639459f5cfffb1abee015e	evaluation/standards-effectiveness/verify-rust-security-panic-boundary.sh	26	14	symbolic-numeric	>	1	NR > 1	447a023b72058a9bcf589d56f9fa0b66b48b8a29cb2038e38bb1d5d8241d5d8a	"awk -F '\t' 'NR > 1 && $1 == ""STD-0826"" { print $2 "":"" $3 "":"" $4 }' ""$DISPOSITIONS"" |"
numeric-a842ebca96b0caa1798c38e833fd7cdcd6fbdee656485c3c8e9eb76844829363	evaluation/standards-effectiveness/verify-rust-security-title-index-closure.sh	12	78	shell-numeric	-eq	1	""")"" -eq 1"	c8fa7ae29d9805b333d6ca38f729a544144eee1f1097161b75fb9d4ebc981a0c	"[[ ""$(awk -F '\t' '$1 == ""STD-0821"" { n++ } END { print n+0 }' ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-e2b651c0c8f00c06d2d074b9cbea1f1faee06b1988797627d5a4238f6031ddd4	evaluation/standards-effectiveness/verify-rust-security-title-index-closure.sh	19	4	shell-numeric	-eq	6	"""${#source_ids[@]}"" -eq 6"	4939458f50f915404b7bab336766f06aef2ba3b3aa1248f637a0793c0ba21bb7	"[[ ""${#source_ids[@]}"" -eq 6 ]]"
numeric-2f827dc264886530af827dacdc92fe51525a56bb30631d898872297c28170506	evaluation/standards-effectiveness/verify-rust-security-title-index-closure.sh	21	84	shell-numeric	-eq	1	""")"" -eq 1"	c73f758828118910e45ef6d231be9bd37b85ceb85fa977fcbec96ea2b0a15b6b	"  [[ ""$(awk -F '\t' -v id=""$id"" '$1 == id { n++ } END { print n+0 }' ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-2d1ea42ab4f982c016a9e86558473ba9a2f306d9b25aeebca68b85907474a5fc	evaluation/standards-effectiveness/verify-rust-security-title-index-closure.sh	26	5	symbolic-numeric	==	1	NR == 1	f57e1daebd360386c8501477f68e3c6afcd59c62fd9925b0392d871e5c50b805	    NR == 1 { capture = 1 }
numeric-7371a3b9d400a9a3ac46d4d737d87efdd90ae82a43a65a7eb137be5007a32f1b	evaluation/standards-effectiveness/verify-rust-security-title-index-closure.sh	27	16	symbolic-numeric	>	1	NR > 1	acb58a18aae82cbe45e265f3fde56e22b1c889abd110d2ff9fe0bbb091f65b93	    capture && NR > 1 && /^## / { exit }
numeric-da2f4d26a1f7ae795f831d5afd38dbc9f2535e748794aeea4c8a0b023f62129a	evaluation/standards-effectiveness/verify-rust-unsafe-contracts.sh	59	5	symbolic-numeric	>	1	NR > 1	e508d6a3e360032e1ee9595253eeb468e20cd3327fca8f1eea7d1b1318826aa7	"    NR > 1 && $2 == ""languages/rust/RUST-UNSAFE-STANDARDS.md"" &&"
numeric-b551ade77fdf95ca788bc13606ab200159285a455b93f43088782c9f9ecbde40	evaluation/standards-effectiveness/verify-rust-wire-representation.sh	57	4	shell-numeric	-eq	27	"""$decision_count"" -eq 27"	9e9958948b6540b73f5f6b68c686216a7c074a869a93cf9a6afd4376b2f87190	"[[ ""$decision_count"" -eq 27 ]]"
